Target age (ka),Site Name,Latitude,Longitude,Biome 6000 Consolidated Name,Biome 6000 biome code,Biome 4.2 Biome 6000 common biomes,MegaBiomes (Scheme 2),BIOME 4.2 names from model code,Biome 4.2 code,BIOME4.2 BIOME 6000-equivalencies
0,Bobos ,6.13,-72.85,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Cayambe ,-0.03,-78.03,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Cerro Calvario ,-16.5,-68.5,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Chacaltaya 1 ,-16.36,-68.13,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Corazón Partido ,4,-74.25,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Cotapampa ,-15.21,-69.11,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,De la América ,4.33,-74,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,El Bosque ,8.85,-75.45,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,El Trinagulo ,4,-74.25,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Fúquene II ,5.5,-73.87,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Greja ,4.86,-73.7,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Herrera ,5,-73.91,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Katantica ,-14.8,-69.18,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,La Primavera ,4,-74.13,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,La Rabona ,4.05,-74.25,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Laguna Huatacocha ,-10.76,-76.55,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Laguna Jeronimo ,-11.78,-75.21,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Laguna Milloc ,-11.56,-76.35,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Laguna Pomacocha ,-11.75,-75.5,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Lake Åsa3  ,-62.62,-61.13,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Lake Huinãmimarca ,-16.5,-69,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Paramo de Laguna Verde ,5.25,-74,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Paramo de Miranda ,8.91,-70.85,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Paramo de Peña Negra ,5.09,-74.09,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Paramo Palacio ,4.76,-73.88,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Paramo Piedras Blancas ,9.16,-70.83,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Primavera ,-40.66,-71.18,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,R053,70.75,136.27,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,R147,63.33,129,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Rio Kaluyo ,-16.43,-68.13,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,S069,60,151,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,S088,61.67,129.25,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,S108,69.5,157,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,S128,67.38,-162.82,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Sajama ,-18.16,-68.88,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Salado ,-35.33,-69.75,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Tumbre 2 ,-23.31,-67.78,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Turbera de Calostros ,4.41,-73.48,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Valle de Lagunillas ,6.5,-72.34,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Valle Laguna Negra ,8.79,-70.76,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Valle Laguna Victoria ,8.8,-70.79,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Veranada Pelan ,-36.88,-70.38,temperate grassland and xerophytic shrubland,31,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Temperate grassland,20+14,temperate grassland+temperate xerophytic shrubland
0,Bobundarra Swamp,-36.418,150.1,temperate or tropical grassland and xerophytic shrubland,32,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Tropical xerophytic shrubland + Temperate grassland + Tropical grassland,13+14+19+20,tropical xerophytic shrubland+temperate xerophytic shrubland+temperate grassland+tropical grassland
0,Lake George,-35.083,149.417,temperate or tropical grassland and xerophytic shrubland,32,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Tropical xerophytic shrubland + Temperate grassland + Tropical grassland,13+14+19+20,tropical xerophytic shrubland+temperate xerophytic shrubland+temperate grassland+tropical grassland
0,Liliha Core 4,21.35,-157.967,temperate or tropical grassland and xerophytic shrubland,32,Grassland/shrubland,grassland and dry shrubland,Temperate xerophytic shrubland + Tropical xerophytic shrubland + Temperate grassland + Tropical grassland,13+14+19+20,tropical xerophytic shrubland+temperate xerophytic shrubland+temperate grassland+tropical grassland
0,Airstrip,-31.753,128.083,temperate sclerophyll woodland and shrubland,10,Temperate sclerophyll woodland and shrubland,savanna and dry woodland,Temperate sclerophyll woodland,15,Temperate sclerophyll woodland and shrubland
0,Alexander Morrison NP,-30.067,115.567,temperate sclerophyll woodland and shrubland,10,Temperate sclerophyll woodland and shrubland,savanna and dry woodland,Temperate sclerophyll woodland,15,Temperate sclerophyll woodland and shrubland
0,Badgingarra NP,-30.483,115.433,temperate sclerophyll woodland and shrubland,10,Temperate sclerophyll woodland and shrubland,savanna and dry woodland,Temperate sclerophyll woodland,15,Temperate sclerophyll woodland and shrubland
0,Baw Baw Track,-37.833,146.283,temperate sclerophyll woodland and shrubland,10,Temperate sclerophyll woodland and shrubland,savanna and dry woodland,Temperate sclerophyll woodland,15,Temperate sclerophyll woodland and shrubland
0,Baw Baw Village,-37.85,146.267,temperate sclerophyll woodland and shrubland,10,Temperate sclerophyll woodland and shrubland,savanna and dry woodland,Temperate sclerophyll woodland,15,Temperate sclerophyll woodland and shrubland
0,Bega Swamp,-36.518,149.5,temperate sclerophyll woodland and shrubland,10,Temperate sclerophyll woodland and shrubland,savanna and dry woodland,Temperate sclerophyll woodland,15,Temperate sclerophyll woodland and shrubland
0,Bibra Lake (BL2),-32.1,115.833,temperate sclerophyll woodland and shrubland,10,Temperate sclerophyll woodland and shrubland,savanna and dry woodland,Temperate sclerophyll woodland,15,Temperate sclerophyll woodland and shrubland
0,Big Dam Marsh,-41.685,147.683,temperate sclerophyll woodland and shrubland,10,Temperate sclerophyll woodland and shrubland,savanna and dry woodland,Temperate sclerophyll woodland,15,Temperate sclerophyll woodland and shrubland
0,Black Swamp,-32.05,151.467,temperate sclerophyll woodland and shrubland,10,Temperate sclerophyll woodland and shrubland,savanna and dry woodland,Temperate sclerophyll woodland,15,Temperate sclerophyll woodland and shrubland
0,Blue Lake (Snowy Mts),-36.417,148.317,temperate sclerophyll woodland and shrubland,10,Temperate sclerophyll woodland and shrubland,savanna and dry woodland,Temperate sclerophyll woodland,15,Temperate sclerophyll woodland and shrubland
0,Boggy Lake,-35.033,116.65,temperate sclerophyll woodland and shrubland,10,Temperate sclerophyll woodland and shrubland,savanna and dry woodland,Temperate sclerophyll woodland,15,Temperate sclerophyll woodland and shrubland
0,Boggy Lake - forest,-35.033,116.65,temperate sclerophyll woodland and shrubland,10,Temperate sclerophyll woodland and shrubland,savanna and dry woodland,Temperate sclerophyll woodland,15,Temperate sclerophyll woodland and shrubland
0,Boggy Lake - scrub,-35.033,116.65,temperate sclerophyll woodland and shrubland,10,Temperate sclerophyll woodland and shrubland,savanna and dry woodland,Temperate sclerophyll woodland,15,Temperate sclerophyll woodland and shrubland
0,Boggy Swamp,-31.868,151.517,temperate sclerophyll woodland and shrubland,10,Temperate sclerophyll woodland and shrubland,savanna and dry woodland,Temperate sclerophyll woodland,15,Temperate sclerophyll woodland and shrubland
